J06064218+2423284 091.675732 +24.391236                 21.9475  0.1616  0.076736
J06082947+2438470 092.122780 +24.646398                                  0.076734
J06093316+2511128 092.388160 +25.186897 21.6660  0.0608 20.5065  0.0521  0.076732
J06045771+2413209 091.240460 +24.222459                                  0.076727
J06055890+2405191 091.495427 +24.088634 22.5585  0.0615 20.6072  0.3493  0.076723
J06093516+2410334 092.396510 +24.175945                                  0.076715
J06112817+2413556 092.867372 +24.232121                 21.7070  0.0587  0.076708
J06113874+2405497 092.911399 +24.097137 17.3496  0.0301 16.4940  0.0300  0.076708
J06093018+2447185 092.375763 +24.788482                 22.3051  0.1495  0.076696
J06084223+2458217 092.175943 +24.972693                                  0.076695
J06073258+2408440 091.885741 +24.145547                 19.4902  0.0503  0.076694
J06074889+2412237 091.953706 +24.206572                                  0.076692
J06083098+2500405 092.129097 +25.011257                                  0.076680
J06121133+2414424 093.047221 +24.245117 16.6689  0.0301 15.9363  0.0300  0.076648
J06063650+2416558 091.652094 +24.282154 23.8016  0.2177 22.4742  0.1312  0.076645
J06101712+2403424 092.571347 +24.061781 21.4508  0.0833 19.7985  0.0398  0.076636
J06121871+2409137 093.077964 +24.153807 15.8964  0.0300 15.0888  0.0300  0.076634
J06085489+2503087 092.228704 +25.052415                 21.7706  0.1174  0.076619
J06115539+2446468 092.980801 +24.779668                 16.5704  0.0300  0.076613
J06101944+2516041 092.580995 +25.267801 21.9420  0.0847 20.1233  0.0806  0.076613
J06124393+2419140 093.183023 +24.320560 15.6123  0.0300 14.9287  0.0300  0.076612
J06082282+2403412 092.095066 +24.061449 20.6010  0.0503 19.0315  0.0501  0.076612
J06102407+2341252 092.600310 +23.690322                 20.2578  0.0506  0.076612
J06091288+2401144 092.303676 +24.020672 18.8986  0.0500 17.5411  0.0500  0.076610
J06084173+2337319 092.173867 +23.625535                 22.8266  0.0723  0.076610
J06060995+2422505 091.541467 +24.380697                                  0.076601
J06084161+2355525 092.173376 +23.931253 23.7441  0.0794 21.9789  0.0616  0.076600
J06104283+2342185 092.678441 +23.705134                 22.8345  0.0809  0.076596
J06101622+2428496 092.567577 +24.480446                                  0.076586
J06085550+2500282 092.231238 +25.007833 21.4458  0.2538 20.8955  0.1987  0.076567
J06081390+2408519 092.057913 +24.147764                 23.6296  0.1045  0.076557
J06091436+2501095 092.309816 +25.019293                                  0.076552
J06070213+2409461 091.758891 +24.162815 20.1443  0.0501 18.5854  0.0505  0.076544
J06084682+2507537 092.195086 +25.131578 17.6291  0.0301 16.5010  0.0301  0.076540
J06071486+2417048 091.811934 +24.284679 21.6244  0.0511 20.0355  0.0536  0.076537
J06063301+2428585 091.637561 +24.482915                                  0.076528
J06055012+2421272 091.458827 +24.357564 21.0104  0.0504 19.4819  0.0514  0.076526
J06100629+2439525 092.526219 +24.664571                                  0.076526
J06102592+2436148 092.608002 +24.604119                                  0.076513
J06090203+2451577 092.258463 +24.866039                 22.1501  0.2072  0.076508
J06065230+2409528 091.717899 +24.164669 22.7781  0.1122 22.0390  0.1260  0.076504
J06101573+2411193 092.565560 +24.188689                                  0.076492
J06051639+2355393 091.318273 +23.927576                                  0.076474
J06061105+2358123 091.546036 +23.970072 18.9974  0.0500 17.6712  0.0501  0.076473
J06051164+2406029 091.298520 +24.100810                                  0.076470
J06085401+2334321 092.225028 +23.575592 22.8757  0.0568 21.3051  0.0514  0.076458
J06060168+2348400 091.507014 +23.811111 21.2389  0.0507 19.8321  0.0516  0.076457
J06083294+2511045 092.137233 +25.184570 20.7386  0.0385 19.3898  0.0396  0.076455
J06085124+2359528 092.213520 +23.997989                 23.7322  0.1869  0.076451
J06090244+2504261 092.260173 +25.073917 21.2057  0.0486 19.4887  0.0356  0.076446
J06095992+2500446 092.499650 +25.012398 17.2059  0.0300 16.0888  0.0301  0.076442
J06074676+2452451 091.944829 +24.879186 20.4068  0.1078 19.0386  0.0320  0.076440
J06073587+2408564 091.899446 +24.148991 17.0498  0.0500 16.0142  0.0500  0.076434
J06071905+2426566 091.829358 +24.449066                                  0.076432
J06054812+2415020 091.450481 +24.250554 23.1575  0.0702 21.5153  0.0883  0.076432
J06084624+2441049 092.192652 +24.684686                                  0.076427
J06102952+2435181 092.623017 +24.588351                 19.6965  0.1630  0.076418
J06094599+2332072 092.441639 +23.535321                 22.6378  0.0589  0.076417
J06082991+2450339 092.124631 +24.842743                 21.3930  0.0791  0.076410
J06102709+2403002 092.612881 +24.050045                 23.2185  0.0934  0.076406
J06110058+2411453 092.752402 +24.195910                 14.6038  0.0300  0.076391
J06092808+2432446 092.367004 +24.545718                                  0.076371
J06054728+2348430 091.447015 +23.811942 23.5445  0.0882 22.1732  0.1630  0.076367
J06055781+2339280 091.490877 +23.657767 16.2378  0.0500 15.5535  0.0500  0.076365
J06103215+2348293 092.633968 +23.808140                 21.4389  0.0586  0.076346
J06103822+2348052 092.659245 +23.801439                 22.5360  0.0549  0.076338
J06094400+2346519 092.433334 +23.781096 21.1516  0.0506 19.7137  0.0501  0.076334
J06095775+2405063 092.490627 +24.085093                 23.7662  0.0818  0.076333
J06070399+2511485 091.766635 +25.196819                 21.6487  0.0527  0.076331
J06111165+2339466 092.798546 +23.662931                 21.8583  0.0523  0.076330
J06095732+2347202 092.488826 +23.788948                 22.5018  0.0574  0.076312
J06113474+2409595 092.894740 +24.166531                 23.3949  0.1096  0.076311
J06112988+2439017 092.874502 +24.650474 17.1154  0.0300 16.1584  0.0300  0.076310
J06073605+2327360 091.900227 +23.459996 22.2081  0.0528 20.5857  0.0553  0.076308
J06081344+2516461 092.055993 +25.279462                 17.2852  0.1303  0.076296
J06071321+2449538 091.805059 +24.831603 21.6303  0.2061 20.1711  0.0510  0.076295
J06101222+2435307 092.550920 +24.591871                                  0.076288
J06101280+2516045 092.553314 +25.267912 21.0875  0.0935 19.5001  0.0407  0.076284
J06092803+2453183 092.366791 +24.888405                 16.6664  0.0301  0.076279
J06101726+2505384 092.571915 +25.093992 22.7190  0.3378 21.1688  0.0630  0.076276
J06064264+2357356 091.677656 +23.959883 21.1016  0.0507 19.9101  0.0612  0.076274
J06101556+2447461 092.564821 +24.796148                                  0.076274
J06092963+2505245 092.373444 +25.090129 19.6777  0.0464 18.5212  0.0371  0.076268
J06094846+2341362 092.451916 +23.693396 22.6777  0.3008 22.1054  0.0603  0.076266
J06072272+2331396 091.844647 +23.527658 23.5814  0.0722 21.9394  0.0822  0.076261
J06095035+2507566 092.459776 +25.132390 21.9916  0.1003 20.8698  0.0587  0.076256
J06065593+2446515 091.733023 +24.780966 18.1481  0.0303 17.2771  0.0500  0.076255
J06115491+2442542 092.978790 +24.715068                                  0.076253
J06105447+2342275 092.726963 +23.707631                 21.8957  0.0524  0.076250
J06094682+2421254 092.445096 +24.357042                                  0.076242
J06084112+2452551 092.171322 +24.881979                                  0.076217
J06094646+2458546 092.443578 +24.981841                 21.5692  0.3548  0.076210
J06094559+2456278 092.439942 +24.941054                 22.1612  0.1359  0.076209
J06110612+2437592 092.775480 +24.633120                                  0.076205
J06070620+2438494 091.775816 +24.647042 18.5056  0.0303 21.3805  0.1920  0.076195
J06061676+2427598 091.569831 +24.466599                 21.6664  0.1332  0.076190
J06064379+2402060 091.682474 +24.035004 21.3013  0.0508 19.7693  0.0519  0.076189
J06091850+2516480 092.327078 +25.280006 19.5036  0.0393 18.0403  0.0303  0.076186
J06074647+2441567 091.943629 +24.699093                                  0.076186
J06063361+2400453 091.640033 +24.012593 23.6670  0.1243 22.1982  0.1451  0.076178
J06110172+2507052 092.757181 +25.118116 18.5021  0.0321 17.6154  0.0307  0.076168
J06093487+2425080 092.395289 +24.418880                                  0.076165
J06091489+2506184 092.312058 +25.105113                                  0.076162
J06115040+2437067 092.960011 +24.618528 16.2309  0.0301 15.2495  0.1300  0.076158
J06090386+2431506 092.266104 +24.530721                                  0.076157
J06071926+2357255 091.830265 +23.957078 22.3567  0.0566 20.7678  0.0586  0.076157
J06053350+2414174 091.389593 +24.238166                                  0.076151
J06080192+2430186 092.007989 +24.505163                                  0.076147
J06112983+2348252 092.874281 +23.806991 16.3819  0.0301 15.6876  0.0300  0.076144
J06080485+2420440 092.020201 +24.345566                 20.6351  0.0504  0.076132
J06095237+2514456 092.468204 +25.246000                 21.6188  0.1653  0.076124
J06063891+2352478 091.662123 +23.879936 18.8320  0.0500 17.4992  0.0502  0.076121
J06053509+2449578 091.396224 +24.832709 20.5603  0.0403 19.0235  0.0501  0.076104
J06083361+2409108 092.140034 +24.153009                                  0.076103
J06084636+2424498 092.193170 +24.413822                                  0.076101
J06100566+2348043 092.523581 +23.801202 17.7173  0.0301 16.7668  0.0301  0.076095
J06120872+2357280 093.036322 +23.957773 22.2882  0.0812 20.0279  0.0561  0.076088
J06093622+2508511 092.400928 +25.147533                 21.6451  0.0717  0.076067
J06102666+2414282 092.611074 +24.241158                                  0.076065
J06101270+2459322 092.552906 +24.992265                                  0.076055
J06062039+2412356 091.584963 +24.209878                                  0.076047
J06093587+2430221 092.399438 +24.506147                 22.8624  0.3045  0.076043
J06094488+2513595 092.436990 +25.233190                 20.3186  0.2338  0.076035
J06071180+2438201 091.799177 +24.638916 19.9303  0.0486 18.4960  0.0500  0.076027
J06060418+2446055 091.517425 +24.768206 19.5790  0.0317 18.7333  0.0330  0.076026
J06073611+2435512 091.900442 +24.597561                 18.9864  0.0986  0.076025
J06080054+2353318 092.002230 +23.892161 19.0038  0.0501 17.6843  0.0500  0.076019
J06083196+2434201 092.133177 +24.572247                                  0.076015
J06083225+2505302 092.134359 +25.091715 22.1287  0.1140 20.5034  0.1667  0.076014
J06075570+2423566 091.982070 +24.399045                                  0.076001
J06091385+2506003 092.307708 +25.100080                 22.1357  0.1121  0.076000
J06102558+2506377 092.606596 +25.110476                 20.9882  0.0754  0.075998
J06075233+2433477 091.968036 +24.563262                                  0.075984
J06074644+2402108 091.943501 +24.036323 20.6274  0.0505 19.1279  0.0501  0.075982
J06072912+2403587 091.871345 +24.066302 23.1257  0.0626 21.4892  0.0519  0.075969
J06102069+2356072 092.586199 +23.935337                 23.0437  0.0718  0.075963
J06084477+2350132 092.186554 +23.837001 23.8713  0.2172 22.4632  0.0676  0.075957
J06092710+2406062 092.362899 +24.101708 21.4916  0.0517 19.9434  0.0502  0.075956
J06055776+2458323 091.490649 +24.975635                 20.6939  0.0527  0.075956
J06073500+2431391 091.895821 +24.527520                                  0.075950
J06083341+2451178 092.139199 +24.854942 17.6018  0.0301 16.6546  0.1303  0.075938
J06084700+2455314 092.195833 +24.925380                                  0.075934
J06101906+2450373 092.579434 +24.843699                 16.4111  0.0301  0.075924
J06073599+2406231 091.899946 +24.106416 16.6646  0.0500 15.8775  0.0301  0.075922
J06113087+2411144 092.878634 +24.187322                 22.2302  0.0573  0.075920
J06074014+2405096 091.917239 +24.085995 16.7148  0.0500 15.9380  0.0500  0.075920
J06102819+2514342 092.617446 +25.242832                 21.6240  0.2429  0.075919
J06074001+2335131 091.916715 +23.586972 21.1619  0.0508 20.1055  0.0504  0.075917
J06050677+2400556 091.278214 +24.015432                                  0.075913
J06094058+2517130 092.419071 +25.286944                                  0.075912
J06102297+2447013 092.595695 +24.783694                 19.8621  0.1777  0.075906
J06120085+2355567 093.003549 +23.932417                 17.0813  0.0301  0.075904
J06094844+2504393 092.451837 +25.077593                                  0.075888
J06062564+2503215 091.606846 +25.055969                 16.4488  0.0500  0.075883
J06092689+2439041 092.362034 +24.651126                                  0.075881
J06100015+2416277 092.500641 +24.274371                                  0.075878
J06084611+2447406 092.192132 +24.794620                                  0.075873
J06083750+2500585 092.156237 +25.016238                 22.0170  0.3526  0.075861
J06091816+2439521 092.325661 +24.664473                 16.2733  0.0301  0.075857
J06093096+2441078 092.379018 +24.685506                                  0.075847
J06084487+2349596 092.186962 +23.833227 23.0015  0.0640 21.3079  0.0511  0.075846
J06054611+2411066 091.442105 +24.185176 24.0435  0.2120                  0.075845
J06054502+2343257 091.437570 +23.723802 21.8447  0.0516 20.2302  0.0639  0.075834
J06101132+2516321 092.547162 +25.275585 22.5780  0.1098 21.0449  0.1330  0.075830
J06094534+2455345 092.438918 +24.926256                                  0.075826
J06085355+2451419 092.223145 +24.861634 19.9306  0.0461 18.6326  0.0314  0.075824
J06091622+2517387 092.317588 +25.294087 21.9200  0.1135 20.2952  0.0441  0.075823
J06055774+2430184 091.490575 +24.505105 16.6309  0.0300 15.9220  0.0301  0.075818
J06055395+2445452 091.474794 +24.762566 19.4878  0.0326 18.7498  0.0318  0.075812
J06100995+2324563 092.541450 +23.415652                                  0.075806
J06091244+2410113 092.301844 +24.169795 21.7500  0.0577 20.6969  0.0518  0.075804
J06094841+2512136 092.451726 +25.203771                 21.8353  0.1378  0.075802
J06062316+2425200 091.596500 +24.422220                                  0.075799
J06102056+2433341 092.585674 +24.559463                                  0.075799
J06083773+2500075 092.157221 +25.002083                                  0.075797
J06075778+2431244 091.990758 +24.523433                                  0.075794
J06075540+2351409 091.980820 +23.861364 22.1517  0.0532 20.8009  0.0506  0.075781
J06093198+2352366 092.383263 +23.876838 15.4304  0.0500 14.8021  0.0300  0.075779
J06070558+2500297 091.773236 +25.008249 19.1535  0.0310 18.3834  0.0501  0.075753
J06094451+2515456 092.435446 +25.262677                 21.7635  0.1636  0.075737
J06092579+2408565 092.357446 +24.149024                 23.1769  0.0990  0.075716
J06065905+2345148 091.746062 +23.754116 23.4003  0.0702 21.7383  0.0843  0.075715
J06101861+2510481 092.577535 +25.180022                 21.9188  0.1034  0.075710
J06111052+2409511 092.793825 +24.164199                 22.6899  0.0775  0.075706
J06085428+2510126 092.226159 +25.170180 21.9040  0.0734 20.2036  0.0763  0.075704
J06070824+2506451 091.784324 +25.112532                 20.8053  0.0513  0.075695
J06092363+2516191 092.348451 +25.271965                                  0.075674
J06052515+2444185 091.354780 +24.738478 14.3995  0.0300 13.8408  0.0300  0.075670
J06072602+2440158 091.858420 +24.671052 20.3205  0.0350 18.8396  0.0501  0.075669
J06102889+2439315 092.620370 +24.658737                 19.3421  0.0336  0.075648
J06071639+2438268 091.818300 +24.640771 19.6520  0.0330 18.5598  0.0501  0.075645
J06082503+2336321 092.104295 +23.608928                 22.2447  0.0620  0.075644
J06102167+2448243 092.590276 +24.806747                 15.7298  0.0301  0.075642
J06053509+2443403 091.396222 +24.727847 18.6546  0.0304 17.6676  0.0500  0.075641
J06064052+2341104 091.668835 +23.686230 21.9897  0.0519 20.7292  0.0658  0.075640
J06091109+2456172 092.296218 +24.938098 16.4050  0.0307 15.6961  0.0303  0.075637
J06104180+2344115 092.674167 +23.736539                 22.1614  0.0540  0.075628
J06093841+2329412 092.410026 +23.494766                                  0.075628
J06095135+2453315 092.463967 +24.892070                                  0.075625
J06110968+2438528 092.790352 +24.647994                                  0.075624
J06084506+2324575 092.187730 +23.415969 23.7605  0.1117 22.2828  0.2946  0.075623
J06095332+2411032 092.472164 +24.184213                                  0.075619
J06085009+2427587 092.208710 +24.466316                                  0.075617
J06091516+2513312 092.313160 +25.225334                 21.0653  0.0734  0.075613
J06105155+2431051 092.714809 +24.518089 21.4828  0.0745 19.9157  0.0347  0.075605
J06094701+2419018 092.445855 +24.317173 23.8112  0.1167 22.2009  0.0570  0.075601
J06094577+2401105 092.440706 +24.019573 17.5103  0.0500 16.4223  0.0500  0.075597
J06075474+2336321 091.978070 +23.608911                 22.8982  0.0678  0.075593
J06081611+2406351 092.067126 +24.109753                                  0.075588
J06101583+2435508 092.565975 +24.597433                                  0.075587
J06113105+2412444 092.879383 +24.212322                 21.6817  0.0525  0.075587
J06094873+2518043 092.453057 +25.301206 19.4713  0.0316 17.9535  0.0306  0.075578
J06074881+2433124 091.953391 +24.553434                                  0.075577
J06082906+2402512 092.121069 +24.047564 21.2728  0.0509 19.6240  0.0502  0.075575
J06093462+2514402 092.394239 +25.244509 21.5333  0.0668 19.8013  0.0381  0.075574
J06095972+2457514 092.498835 +24.964265                                  0.075574
J06091670+2457564 092.319589 +24.965663 20.8025  0.0785 20.0037  0.0352  0.075567
J06112709+2416306 092.862884 +24.275159                                  0.075565
J06074970+2359366 091.957094 +23.993512 20.8978  0.0507 19.6425  0.0507  0.075561
J06090846+2515381 092.285254 +25.260580 22.0141  0.0989 20.3435  0.0522  0.075557
J06055152+2402273 091.464685 +24.040922 22.3895  0.0634 20.8095  0.1103  0.075547
J06092725+2511449 092.363535 +25.195795                 21.3931  0.3349  0.075537
J06063484+2337090 091.645173 +23.619175                 21.8302  0.1992  0.075537
J06081554+2441479 092.064739 +24.696650                                  0.075532
J06095276+2331243 092.469847 +23.523403 20.9991  0.0658 20.3110  0.0526  0.075530
J06063510+2436369 091.646235 +24.610254                 20.3284  0.0512  0.075527
J06054582+2451499 091.440908 +24.863856 20.0870  0.0366 18.6192  0.0501  0.075523
J06055550+2424236 091.481255 +24.406560                 20.8889  0.0593  0.075522
J06110575+2349253 092.773977 +23.823685                 22.6216  0.0559  0.075512
J06094530+2509076 092.438765 +25.152125 21.8540  0.2615 21.8813  0.1265  0.075488
J06083528+2510567 092.147016 +25.182427                 22.0415  0.2560  0.075487
J06090162+2453026 092.256746 +24.884044                                  0.075473
J06054990+2341588 091.457899 +23.699660 18.8661  0.0500 17.5054  0.0501  0.075470
J06111641+2406329 092.818374 +24.109136 17.0290  0.0301 16.1895  0.0301  0.075455
J06091238+2324490 092.301581 +23.413615 23.5870  0.2662                  0.075448
J06093523+2506177 092.396781 +25.104917                 21.6800  0.0938  0.075447
J06084676+2454205 092.194837 +24.905706                                  0.075443
J06084156+2329428 092.173155 +23.495219 16.5626  0.0500 15.7870  0.0301  0.075440
J06064789+2336248 091.699530 +23.606885 20.8257  0.0510 19.3090  0.1314  0.075438
J06084776+2501079 092.199006 +25.018852                 22.0128  0.1469  0.075437
J06074875+2342100 091.953138 +23.702777                 22.5534  0.0947  0.075434
J06054200+2440096 091.425016 +24.669337                 20.6125  0.0518  0.075430
J06063923+2428185 091.663453 +24.471800                 15.3440  0.0300  0.075426
J06115288+2417424 092.970320 +24.295109 20.7386  0.0719 19.1066  0.0326  0.075424
J06095774+2436456 092.490563 +24.612662                                  0.075415
J06094759+2510404 092.448290 +25.177894 18.7660  0.0302 17.6233  0.0302  0.075415
J06061429+2448481 091.559524 +24.813355                 14.7046  0.0500  0.075410
J06095533+2344521 092.480529 +23.747797 23.7270  0.1175 22.3900  0.0656  0.075386
J06085865+2512066 092.244387 +25.201847 22.8606  0.1643 21.2308  0.2391  0.075380
J06084403+2501325 092.183462 +25.025708                 21.8731  0.1580  0.075378
J06073286+2400110 091.886904 +24.003052                 22.1670  0.0582  0.075370
J06082130+2347379 092.088764 +23.793860 18.9655  0.0500 17.7899  0.0501  0.075359
J06121922+2402142 093.080103 +24.037282                 16.9847  0.0301  0.075354
J06085211+2507430 092.217108 +25.128598 22.8713  0.1845 21.0666  0.1617  0.075342
J06113882+2456262 092.911739 +24.940607                                  0.075341
J06070399+2502174 091.766642 +25.038163 19.8952  0.0452 18.8753  0.0501  0.075338
J06094487+2432474 092.436940 +24.546503                 15.0140  0.0301  0.075317
J06070873+2411438 091.786360 +24.195498 23.0667  0.0641 21.3481  0.1545  0.075302
J06092272+2427152 092.344678 +24.454228                 15.9807  0.0300  0.075299
J06100956+2350011 092.539813 +23.833630                 17.0527  0.0500  0.075296
J06083407+2516487 092.141971 +25.280190                 19.5231  0.2241  0.075286
J06072418+2439169 091.850762 +24.654695                 17.1337  0.0500  0.075269
J06105249+2409305 092.718711 +24.158486                 21.8757  0.0566  0.075261
J06070288+2347417 091.761985 +23.794910                 22.6628  0.1854  0.075258
J06060542+2348342 091.522595 +23.809508 22.4488  0.0968 20.2844  0.1390  0.075251
J06082909+2454228 092.121222 +24.906323 21.0909  0.3178 20.2702  0.1450  0.075247
J06104962+2339535 092.706738 +23.664855                 22.0485  0.0608  0.075242
J06105828+2350359 092.742844 +23.843312 15.9485  0.0300 15.3523  0.0300  0.075235
J06113912+2428159 092.913006 +24.471073                 23.0096  0.0616  0.075227
J06084160+2503300 092.173325 +25.058338                 21.8124  0.1565  0.075218
J06112091+2406434 092.837118 +24.112068                 22.2661  0.0614  0.075216
J06082325+2416264 092.096890 +24.273988                 21.7124  0.1547  0.075216
J06073480+2352030 091.894983 +23.867512 23.5901  0.1248 21.8059  0.0551  0.075215
J06101043+2402172 092.543475 +24.038112                 21.1817  0.0525  0.075205
J06092490+2503524 092.353767 +25.064543 22.1704  0.1864 21.0075  0.0609  0.075203
J06114041+2340085 092.918372 +23.669042                 19.6731  0.0502  0.075203
J06084307+2432327 092.179468 +24.542415                                  0.075202
J06091334+2327174 092.305567 +23.454839 17.6666  0.0500 16.6645  0.0501  0.075202
J06054534+2347599 091.438934 +23.799959                                  0.075184
J06062487+2436356 091.603645 +24.609902 19.9556  0.0325 18.7766  0.0501  0.075178
J06091921+2436254 092.330060 +24.607049                                  0.075171
J06051372+2434199 091.307180 +24.572187 19.3353  0.0335 18.3170  0.0500  0.075167
J06054650+2421168 091.443756 +24.354674 23.9918  0.1658 22.3275  0.1191  0.075160
J06092477+2338528 092.353204 +23.648002 16.1159  0.0500 15.4393  0.0500  0.075160
J06053808+2418086 091.408666 +24.302388                 21.3362  0.0851  0.075154
J06082787+2345444 092.116135 +23.762340                                  0.075147
J06074257+2346577 091.927389 +23.782690 21.1977  0.0506 19.7450  0.0502  0.075141
J06104784+2443160 092.699340 +24.721123                 17.6433  0.0302  0.075140
J06091846+2443163 092.326922 +24.721181                                  0.075138
J06051510+2441383 091.312920 +24.693959                 22.3541  0.0750  0.075137
J06095635+2359352 092.484787 +23.993099 17.1286  0.0500 16.0488  0.0304  0.075128
J06081570+2432272 092.065429 +24.540883                                  0.075124
J06102482+2511187 092.603416 +25.188514 22.0739  0.1719 20.6473  0.1778  0.075117
J06085467+2459421 092.227805 +24.995024 19.9770  0.0350 19.0009  0.0319  0.075110
J06094624+2458241 092.442665 +24.973359                                  0.075108
J06095363+2410372 092.473445 +24.176992 17.5458  0.0500 16.5304  0.0500  0.075107
J06053500+2414244 091.395847 +24.240098                 19.8543  0.0439  0.075086
J06092134+2505007 092.338931 +25.083540                                  0.075078
J06075102+2331353 091.962577 +23.526464                 22.8866  0.0640  0.075066
J06093560+2433075 092.398351 +24.552083                                  0.075066
J06075756+2403368 091.989828 +24.060224 23.9664  0.1706 22.6110  0.0602  0.075065
J06083675+2514163 092.153112 +25.237854 21.4004  0.2061 20.1510  0.0693  0.075054
J06110644+2508035 092.776813 +25.134292 18.6757  0.0313 17.5116  0.0302  0.075049
J06065285+2458409 091.720192 +24.978031                 21.5915  0.0547  0.075045
J06111289+2422289 092.803691 +24.374708 19.2368  0.0314 17.7224  0.0500  0.075043
J06095124+2452015 092.463490 +24.867070                                  0.075040
J06102822+2404384 092.617604 +24.077326                 20.6304  0.0508  0.075034
J06081197+2342386 092.049896 +23.710736 16.5569  0.0500 15.7139  0.0500  0.075033
J06065416+2331390 091.725661 +23.527488                 22.4780  0.2510  0.075025
J06094062+2512125 092.419245 +25.203459 16.7120  0.0300 15.9325  0.0300  0.075022
J06063965+2354223 091.665204 +23.906181 17.9736  0.0500 16.9292  0.0501  0.075021
J06074173+2339199 091.923894 +23.655529 16.1617  0.0500 15.4702  0.0500  0.075021
J06113175+2348068 092.882281 +23.801898                 23.4561  0.0940  0.074998
J06110099+2339111 092.754132 +23.653083                 22.8604  0.0878  0.074995
J06063530+2430040 091.647069 +24.501113                 19.7162  0.1661  0.074994
J06112056+2424087 092.835683 +24.402419 19.6900  0.0347 18.1944  0.0501  0.074993
J06085030+2334078 092.209592 +23.568825 21.5185  0.0515 20.5056  0.0722  0.074986
J06102069+2453593 092.586225 +24.899814                                  0.074981
J06065492+2353334 091.728851 +23.892601 22.3800  0.0535 20.8000  0.0636  0.074977
J06081049+2332065 092.043690 +23.535138                 22.7823  0.0646  0.074976
J06092433+2436142 092.351356 +24.603951                                  0.074975
J06093412+2510369 092.392177 +25.176915 20.3274  0.0367 19.1929  0.0324  0.074964
J06074998+2508093 091.958265 +25.135912 14.8653  0.0300 14.6310  0.1300  0.074964
J06060303+2402086 091.512610 +24.035709 18.7165  0.0500 17.2916  0.0501  0.074961
J06092429+2439464 092.351194 +24.662894                                  0.074961
J06074920+2447340 091.954989 +24.792787 18.3421  0.0303 17.2389  0.0306  0.074952
J06114107+2427423 092.921133 +24.461760                 22.1712  0.0657  0.074951
J06095757+2501131 092.489888 +25.020302 21.4754  0.1870 19.9252  0.0539  0.074939
J06073620+2455370 091.900850 +24.926938 20.7717  0.1564 19.0414  0.0471  0.074937
J06085309+2404171 092.221199 +24.071425                 22.9000  0.1120  0.074936
J06105111+2442041 092.712963 +24.701152                                  0.074919
J06091128+2512585 092.297000 +25.216262                 21.1449  0.1299  0.074916
J06051254+2422549 091.302238 +24.381921 18.4385  0.0308 17.5518  0.0306  0.074915
J06114273+2345183 092.928045 +23.755070                 19.9043  0.0471  0.074908
J06114664+2431117 092.944335 +24.519905 21.7480  0.0590 20.1583  0.0372  0.074908
J06102251+2511238 092.593775 +25.189938                 20.9622  0.2461  0.074906
J06093284+2510266 092.386828 +25.174054 21.8293  0.0872 20.3508  0.0632  0.074894
J06083411+2358133 092.142111 +23.970362 15.5049  0.0500 14.9767  0.1300  0.074882
J06075417+2345263 091.975711 +23.757317 22.0724  0.0580 20.8235  0.1084  0.074880
J06091696+2519294 092.320685 +25.324839 20.1537  0.1615 19.0649  0.0402  0.074875
J06090491+2514184 092.270465 +25.238444                 21.4517  0.1084  0.074874
J06083661+2513560 092.152557 +25.232230                                  0.074872
J06084823+2455302 092.200942 +24.925068 21.7234  0.3493 20.5163  0.0933  0.074857
J06104987+2356551 092.707806 +23.948632 17.9406  0.0301 16.6889  0.0329  0.074836
J06073498+2418007 091.895742 +24.300193                                  0.074830
J06092442+2337235 092.351758 +23.623206 21.2247  0.1168 19.6065  0.0501  0.074821
J06092513+2438111 092.354715 +24.636418                                  0.074821
J06093181+2507410 092.382562 +25.128053                                  0.074820
J06095351+2508183 092.472939 +25.138427                 22.1516  0.1439  0.074817
J06100826+2411302 092.534430 +24.191723                 21.6915  0.0543  0.074815
J06090023+2451530 092.250943 +24.864729                                  0.074797
J06085268+2512204 092.219506 +25.205657 21.9578  0.0808 20.6997  0.0600  0.074796
J06075607+2443152 091.983639 +24.720893 19.6780  0.0414 18.6614  0.0311  0.074789
J06075416+2439461 091.975671 +24.662818                                  0.074784
J06101664+2419388 092.569353 +24.327457                                  0.074777
J06062702+2348543 091.612584 +23.815074 16.3650  0.0500 15.5945  0.0500  0.074763
J06065870+2443518 091.744567 +24.731058 20.9870  0.1504 19.7741  0.0505  0.074763
J06082834+2508082 092.118079 +25.135621                                  0.074759
J06084963+2458089 092.206772 +24.969144                                  0.074755
J06114107+2353303 092.921129 +23.891756                 22.2346  0.0677  0.074744
J06060427+2403520 091.517792 +24.064451 16.9450  0.0500 16.0720  0.0500  0.074743
J06093970+2419273 092.415426 +24.324238 19.3271  0.0508 17.9330  0.0504  0.074741
J06051238+2408036 091.301579 +24.134335                                  0.074733
J06064181+2423397 091.674212 +24.394350                 21.5841  0.0918  0.074733
J06060439+2349391 091.518306 +23.827529 19.8552  0.0501 18.3061  0.0502  0.074725
J06123383+2358183 093.140951 +23.971754 22.1349  0.0814 19.9613  0.0597  0.074721
J06092118+2424500 092.338232 +24.413892                                  0.074720
J06084961+2412059 092.206716 +24.201642 23.5899  0.0697 21.9321  0.0830  0.074716
J06064458+2428157 091.685750 +24.471037                 16.4087  0.0300  0.074703
J06084984+2503178 092.207678 +25.054936 20.8815  0.1015 19.6073  0.0496  0.074700
J06111652+2401048 092.818818 +24.017987                 21.5260  0.0533  0.074692
J06120130+2430598 093.005436 +24.516619 14.5698  0.0300                  0.074688
